"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL112";"ACETAMINOPHEN";"ABDINE|ACETAMINOPHEN|ALVEDON|ANGIERS|APAP|Acephen|Acetaminophen|BIOCETAMOL|CALPOL|CALPOL SIX PLUS|CALPOL SIX PLUS FASTMELTS|CHILD LEMSIP|CUPANOL|DAFALGAN|DISPROL|DISPROL INFANT|DISPROL JNR|DISPROL PAED|DOLIPRANE|Datril|EFFERALGAN|FENNINGS|GALPAMOL|HEDEX|INFADROPS|Infants' Feverall|Injectapap|JUNIOR PARAPAED|MANDANOL|MEDINOL|MEDINOL FOR CHILDREN|MEDINOL OVER 6|MEDINOL UNDER 6|MEDISED PLAIN|MIRADOL|N-ACETYL-P-AMINOPHENOL|NSC-109028|NSC-3991|Neopap|OFIRMEV|P-HYDROXY-ACETANILID|PALDESIC|PANADOL|PANADOL ACTIFAST|PANADOL ACTIFAST SOLB|PANADOL ADVAN|PANADOL JNR|PANADOL OA|PANALEVE|PANALEVE 6 PLUS|PARACETAMOL|PARACETAMOLUM|PARAMIN|PARAPAED JNR|PARAPAED SIX PLUS|PARAVICT|PERFALGAN|PLACIDEX|Paracetamol|Phenaphen|RIMADOL|SALZONE|TIXYMOL|TRAMIL 500|Tylenol|VERMIDON";"Small molecule";"4";"151.16";"225";"3079";"1.35";"49.33";"2";"2";"0";"1";"Y";"0.60";"9.46";"None";"0.91";"0.90";"1";"MOL";"0";"11";"3";"2";"0";"151.0633";"NEUTRAL";"C8H9NO2";"CC(=O)Nc1ccc(O)cc1";"RZVAJINKPMORJF-UHFFFAOYSA-N"
"CHEMBL297884";"CILUPREVIR";"BILN 2061 ZW|BILN-2061|BILN-2061-ZW|CILUPREVIR";"Small molecule";"2";"774.94";"14";"253";"6.05";"181.31";"11";"4";"3";"9";"N";"0.19";"3.71";"2.36";"5.40";"2.27";"3";"MOL";"0";"55";"14";"4";"3";"774.3411";"ACID";"C40H50N6O8S";"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1";"PJZPDFUUXKKDNB-KNINVFKUSA-N"
"CHEMBL1042";"CHOLECALCIFEROL";"7-DEHYDROCHOLESTEROL, ACTIVATED|ACCRETE D3|ACIFEROL D3|ADCAL-D3|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|AVITICOL|BIO-VITAMIN D3|BIOLIFE VITAMIN D3|CACIT D3|CALCEOS|CALCI-D|CALCICHEW D3|CALCICHEW D3 FTE|CALCICHEW D3 ONCE DAILY|CALDRINK D3|CALFOVIT D3|CHOLECALCIFEROL|COLECAL D3|COLECALCIFEROL|COLECALCIFEROLUM|COLEKAL-D3|COLEVIT D3|CUBICOLE D3|Cholecalciferol|Colecalciferol|D-MAX|D-TRACETTEN|D-VIT3|D3 LEMON MELTS|D3-50|DEKRISTOL|DELSTEROL|DELTA-D|DEPARAL|DESUNIN|DLUX 400|Dihydrocholesterol|E-D3|EBIVIT|EVACAL D3|FULTIUM DAILY D3|FULTIUM-D3|HUX D3|INVITA D3|ISO D3|KORA LIQUID|NATECAL D3|NATURE'S REMEDY VITAMIN D3|NEO-D|NPHD3|NSC-375571|OSTEOCAPS D3|PLENACHOL|PRO D3|PRO D3 FOLIC|PRO D3 FORTE|PROVITINA|RICKETON|ROYALVIT D3|STEXEROL-D3|STIVIT-D3|SUNVIT-D3 1,000|SUNVIT-D3 10,000|SUNVIT-D3 2,000|SUNVIT-D3 20,000|SUNVIT-D3 3,000|SUNVIT-D3 400|SUNVIT-D3 5,000|SUNVIT-D3 50,000|SUNVIT-D3 800|SYNERVIT-D3|THEICAL D-3|THORENS|VIGANTOL|VIGANTOLETTEN|VIGANTOLETTEN 500|VIT D3 STREULI|VITA-D3|VITAMIN D|VITAMIN D (CHOLECALCIFEROL)|VITAMIN D ASSAY SYSTEM SUITABILITY|VITAMIN D-3|VITAMIN D3|VITAMIN D3 (AS CHOLECALCIFEROL)|Vitamin D 3|ZYMAD";"Small molecule";"4";"384.65";"158";"783";"7.62";"20.23";"1";"1";"1";"6";"N";"0.50";"None";"None";"7.13";"7.13";"0";"MOL";"0";"28";"1";"1";"1";"384.3392";"NEUTRAL";"C27H44O";"C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C";"QYSXJUFSXHHAJI-YRZJJWOYSA-N"
"CHEMBL222813";"ZANAMIVIR";"GG-167|GG167|GR 121167X|GR-121167|GR-121167X|Relenza|ZANAMIVIR";"Small molecule";"4";"332.31";"45";"897";"-3.58";"198.22";"7";"8";"1";"6";"N";"0.18";"3.49";"11.64";"-5.77";"-5.77";"0";"MOL";"0";"23";"11";"9";"2";"332.1332";"ZWITTERION";"C12H20N4O7";"CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO";"ARAIBEBZBOPLMB-UFGQHTETSA-N"
"CHEMBL1241348";"FALDAPREVIR";"BI 201335|BI-201335|BI201335|FALDAPREVIR";"Small molecule";"3";"869.84";"84";"153";"6.30";"198.38";"11";"4";"3";"13";"N";"0.14";"3.38";"1.11";"6.51";"2.99";"3";"MOL";"0";"57";"15";"4";"3";"868.2465";"ACID";"C40H49BrN6O9S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O";"LLGDPTDZOVKFDU-XUHJSTDZSA-N"
"CHEMBL532";"ERYTHROMYCIN";"A/T/S|AKNE-MYCIN|AKNEMYCIN PLUS|Benzamycin|Bristamycin|C-SOLVE-2|E-BASE|E-Base|E-GLADES|E-Glades|E-Mycin|E-SOLVE 2|E-mycin|ERY-TAB|ERYACNE 2|ERYACNE 4|ERYC 125|ERYC SPRINKLES|ERYCETTE|ERYMAX SPRINKLE|ERYTHRA-DERM|ERYTHRO-STATIN|ERYTHROMYCIN|ERYTHROMYCIN ESTOLATE IMPURITY, FREE ERYTHROMYCIN-|Emgel|Eryc|Eryderm|Erygel|Erymax|Erypar|Erythro 200|Erythro-Statin|Erythrocin|Erythromycin|Gallimycin|ISOTREXIN|Ilotycin|J01FA01|KERYMAX|NSC-55929|OFTALMOLOSA CUSI ERITROMICINA|PAEDIATHROCIN|PCE|Pfizer-E|R-P MYCIN|RETCIN|ROBIMYCIN|ROMMIX 250 EC|ROMMIX 500 EC|SANSAC|STATICIN|STIEMYCIN|T-STAT|TILORYTH|Wyamycin|ZINERYT";"Small molecule";"4";"733.94";"313";"4278";"1.79";"193.91";"14";"5";"2";"7";"N";"0.24";"12.45";"8.38";"2.60";"1.57";"0";"MOL";"0";"51";"14";"5";"2";"733.4612";"NEUTRAL";"C37H67NO13";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"ULGZDMOVFRHVEP-RWJQBGPGSA-N"
"CHEMBL1200734";"FOSAMPRENAVIR CALCIUM";"FOSAMPRENAVIR CALCIUM|FOSAMPRENAVIR CALCIUM SALT|GW 433908G|GW-433908G|Lexiva|TELZIR";"Small molecule";"4";"623.68";"1";"6";"2.52";"177.72";"8";"4";"1";"13";"N";"0.20";"1.22";"2.45";"1.92";"-1.20";"2";"MOL";"0";"39";"12";"5";"2";"585.1910";"ACID";"C25H34CaN3O9PS";"CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2]";"PMDQGYMGQKTCSX-HQROKSDRSA-L"
"CHEMBL3601411";"TEGAVIVINT";"BC-2059|TEGAVIVINT";"Small molecule";"1";"588.75";"19";"46";"3.79";"139.94";"8";"2";"1";"4";"N";"0.35";"3.31";"None";"4.21";"-0.02";"2";"MOL";"0";"40";"10";"2";"1";"588.2076";"ACID";"C28H36N4O6S2";"C[C@H]1C[C@@H](C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4C[C@@H](C)C[C@@H](C)C4)ccc2C3=NO)C1";"GAPRVZKWPDRAJA-QOPKLXIQSA-N"
"CHEMBL3410450";"PRESATOVIR";"GS-5806|PRESATOVIR";"Small molecule";"2";"532.07";"17";"47";"2.97";"125.93";"8";"2";"1";"5";"N";"0.52";"5.05";"9.83";"1.28";"1.29";"3";"MOL";"0";"36";"10";"3";"1";"531.1819";"ZWITTERION";"C24H30ClN7O3S";"Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1";"GOFXWTVKPWJNGD-UWJYYQICSA-N"
"CHEMBL582";"ISOPROPYL ALCOHOL";"2-PROPANOL|2-PROPANOLUM|2-Propanol|ALCOHOL,ISOPROPYL|FEMA NO. 2929|IPA|ISOPROPANOL|ISOPROPYL ALCOHOL|Isopropanol|Isopropyl Alcohol|MANUGEL|MEDI-SWAB|MEDI-SWAB H|NSC-135801|STERETS|STERETS H|SWIM-EAR|ZURAGARD";"Small molecule";"4";"60.10";"13";"28";"0.39";"20.23";"1";"1";"0";"0";"Y";"0.43";"None";"None";"0.25";"0.25";"0";"MOL";"0";"4";"1";"1";"0";"60.0575";"NEUTRAL";"C3H8O";"CC(C)O";"KFZMGEQAYNKOFK-UHFFFAOYSA-N"
"CHEMBL32";"MOXIFLOXACIN";"AVELOX|AVELOX I.V.|AVELOX IV|Avelox|MOXIFLOXACIN|Moxifloxacin|Vigamox|ZIMOXIN";"Small molecule";"4";"401.44";"202";"4219";"2.37";"83.80";"6";"2";"0";"4";"N";"0.82";"5.49";"9.42";"-0.50";"-0.50";"2";"MOL";"0";"29";"7";"2";"0";"401.1751";"ZWITTERION";"C21H24FN3O4";"COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"FABPRXSRWADJSP-MEDUHNTESA-N"
"CHEMBL1664";"FOSAMPRENAVIR";"FOSAMPRENAVIR|Fosamprenavir|GW-433908|GW433908|GW433908A";"Small molecule";"4";"585.62";"7";"32";"2.52";"177.72";"8";"4";"1";"13";"N";"0.20";"1.22";"2.45";"1.92";"-1.20";"2";"MOL";"0";"39";"12";"5";"2";"585.1910";"ACID";"C25H36N3O9PS";"CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1";"MLBVMOWEQCZNCC-OEMFJLHTSA-N"
"CHEMBL116";"AMPRENAVIR";"141 W94|141W94|AMPRENAVIR|Agenerase|J05AE05|KVX-478|VX-478";"Small molecule";"4";"505.64";"147";"1199";"2.40";"131.19";"7";"3";"1";"11";"N";"0.40";"13.61";"2.39";"2.43";"2.43";"2";"MOL";"0";"35";"9";"4";"1";"505.2247";"NEUTRAL";"C25H35N3O6S";"CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1";"YMARZQAQMVYCKC-OEMFJLHTSA-N"
"CHEMBL2105735";"ASUNAPREVIR";"ASUNAPREVIR|BMS 650032|BMS-650032|SUNVEPRA";"Small molecule";"3";"748.30";"11";"93";"3.85";"182.33";"10";"3";"1";"11";"N";"0.29";"3.77";"2.80";"3.37";"2.51";"2";"MOL";"0";"51";"14";"3";"2";"747.2705";"ACID";"C35H46ClN5O9S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1";"XRWSZZJLZRKHHD-WVWIJVSJSA-N"
"CHEMBL163";"RITONAVIR";"A-84538|ABBOTT-84538|ABT-538|EMPETUS|NSC-693184|Norvir|RITOMUNE|RITONAVIR|RITONAVIR RELATED COMPOUNDS MIXTURE|RITONAVIRUM|RITOVIR|VIEKIRAX|VIRITON";"Small molecule";"4";"720.96";"200";"1444";"5.91";"145.78";"9";"4";"2";"17";"N";"0.11";"13.68";"2.84";"5.22";"5.22";"4";"MOL";"0";"50";"11";"4";"3";"720.3128";"NEUTRAL";"C37H48N6O5S2";"CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1";"NCDNCNXCDXHOMX-XGKFQTDJSA-N"
"CHEMBL1201320";"ESOMEPRAZOLE";"A02BC05|EMOZUL|ESOMEPRAZOLE|INEXIUM PARANOVA|NEXIUM|NEXIUM CONTROL|NEXIUM I.V.|OMEPRAZOLE S-FORM|OMEPRAZOLE, (S)-|VENTRA";"Small molecule";"4";"345.42";"12";"45";"2.90";"77.10";"5";"1";"0";"5";"N";"0.77";"9.68";"4.77";"2.43";"2.43";"3";"MOL";"0";"24";"6";"1";"0";"345.1147";"NEUTRAL";"C17H19N3O3S";"COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1";"SUBDBMMJDZJVOS-DEOSSOPVSA-N"
"CHEMBL1201127";"DARUNAVIR ETHANOLATE";"DARUNAVIR (AS ETHANOLATE)|DARUNAVIR ETHANOLATE|DARUNAVIR MONOETHANOLATE|Darunavir Ethanolate|Darunavir ethanolate|PREZISTA|REZOLSTA|TMC114 ETHANOLATE";"Small molecule";"4";"593.74";"2";"7";"2.38";"140.42";"8";"3";"1";"11";"N";"0.36";"13.59";"2.39";"2.82";"2.82";"2";"MOL";"0";"38";"10";"4";"1";"547.2352";"NEUTRAL";"C29H43N3O8S";"CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1.CCO";"QWSHKNICRJHQCY-VBTXLZOXSA-N"
"CHEMBL393220";"ATORVASTATIN CALCIUM";"ATORVASTATIN CALCIUM|ATORVASTATIN CALCIUM (ANHYDROUS)|ATORVASTATIN CALCIUM ANHYDROUS|ATORVASTATIN CALCIUM HYDRATE|ATORVASTATIN CALCIUM SALT ANHYDROUS|ATORVASTATIN CALCIUM SALT TRIHYDRATE|ATORVASTATIN CALCIUM TRIHYDRATE|CI-981|Lipitor|NSC-758617";"Small molecule";"4";"1155.36";"25";"89";"6.31";"111.79";"5";"4";"2";"12";"N";"0.16";"4.31";"None";"5.39";"2.43";"4";"MOL";"0";"41";"7";"4";"2";"558.2530";"ACID";"C66H68CaF2N4O10";"CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]";"FQCKMBLVYCEXJB-MNSAWQCASA-L"
"CHEMBL13134";"PALINAVIR";"BILA 2011 BS|BILA-2011-BS|PALINAVIR";"Small molecule";"0";"708.90";"7";"20";"4.44";"145.78";"8";"4";"1";"14";"N";"0.15";"13.60";"7.60";"4.03";"3.62";"4";"MOL";"0";"52";"11";"4";"2";"708.3999";"NEUTRAL";"C41H52N6O5";"CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C";"RXBWRFDZXRAEJT-SZNOJMITSA-N"
"CHEMBL1236970";"ZINC ION";"ZINC CATION|ZINC ION";"Small molecule";"3";"65.39";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"63.9280";"None";"Zn+2";"[Zn+2]";"PTFCDOFLOPIGGS-UHFFFAOYSA-N"
"CHEMBL206031";"BRECANAVIR";"BRECANAVIR|GW-640385|GW-640385X|GW-64085X|GW640385|GW64085X";"Small molecule";"2";"703.84";"14";"76";"3.87";"154.98";"12";"2";"2";"14";"N";"0.25";"13.18";"2.60";"3.70";"3.70";"3";"MOL";"0";"48";"13";"2";"2";"703.2233";"NEUTRAL";"C33H41N3O10S2";"Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1";"JORVRJNILJXMMG-OLNQLETPSA-N"
"CHEMBL2105750";"SOVAPREVIR";"ACH-0141625|SOVAPREVIR";"Small molecule";"2";"799.99";"1";"1";"4.99";"164.31";"9";"2";"1";"13";"N";"0.23";"3.76";"5.60";"2.71";"3.21";"3";"MOL";"0";"57";"13";"2";"2";"799.3615";"ACID";"C43H53N5O8S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](CC(=O)N1CCCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1";"MHFMTUBUVQZIRE-WINRQGAFSA-N"
"CHEMBL3039531";"DANIRIXIN";"DANIRIXIN|GSK-1325756B|GSK1325756|GSK1325756B|danirixin";"Small molecule";"2";"441.91";"8";"38";"3.66";"107.53";"5";"4";"0";"4";"N";"0.54";"5.34";"8.22";"3.01";"2.98";"2";"MOL";"0";"29";"7";"4";"0";"441.0925";"ACID";"C19H21ClFN3O4S";"Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O";"NGYNBSHYFOFVLS-LBPRGKRZSA-N"
"CHEMBL584";"NELFINAVIR";"NELFINAVIR|NSC-747167|Nelfinavir|Viracept";"Small molecule";"4";"567.80";"158";"922";"4.75";"101.90";"6";"4";"1";"9";"N";"0.33";"9.32";"8.18";"4.72";"4.09";"2";"MOL";"0";"40";"7";"4";"1";"567.3131";"NEUTRAL";"C32H45N3O4S";"Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C";"QAGYKUNXZHXKMR-HKWSIXNMSA-N"
"CHEMBL1503";"OMEPRAZOLE";"Antra|H 168/68|H-168/68|LOSEC|LOSEC MUPS|MEZZOPRAM|MOPRAL|NSC-751450|NSC-759192|OMEPRAZOLE|OMERAN|Prilosec|ZANPROL";"Small molecule";"4";"345.42";"210";"2906";"2.90";"77.10";"5";"1";"0";"5";"N";"0.77";"9.68";"4.77";"2.43";"2.43";"3";"MOL";"0";"24";"6";"1";"0";"345.1147";"NEUTRAL";"C17H19N3O3S";"COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1";"SUBDBMMJDZJVOS-UHFFFAOYSA-N"
"CHEMBL4437054";"RILEMATOVIR";"JNJ-53718678|RILEMATOVIR";"Small molecule";"3";"500.93";"8";"26";"3.85";"78.89";"7";"0";"1";"7";"N";"0.39";"None";"3.73";"2.28";"2.28";"4";"MOL";"0";"33";"7";"0";"1";"500.0897";"NEUTRAL";"C21H20ClF3N4O3S";"CS(=O)(=O)CCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)cc2cc(Cl)ccc21";"GTQTUABHRCWVLL-UHFFFAOYSA-N"
"CHEMBL3989691";"ELTROMBOPAG OLAMINE";"ELTROMBOPAG (AS OLAMINE)|ELTROMBOPAG COMPD WITH 2-AMINOETHANOL (1:2)|ELTROMBOPAG OLAMINE|PROMACTA|PROMACTA KIT|SB-497115-GR";"Small molecule";"4";"564.64";"3";"6";"4.56";"114.59";"6";"3";"0";"5";"N";"0.40";"3.97";"None";"6.03";"1.28";"3";"MOL";"0";"33";"8";"3";"0";"442.1641";"ACID";"C29H36N6O6";"CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO";"PLILLUUXAVKBPY-SBIAVEDLSA-N"
"CHEMBL3545363";"GLECAPREVIR";"A-1282576|A-1282576.0|A-12825760|ABT-493|GLECAPREVIR";"Small molecule";"4";"838.88";"5";"18";"3.86";"195.22";"11";"3";"2";"6";"N";"0.28";"3.74";"None";"3.95";"3.01";"2";"MOL";"0";"58";"15";"3";"2";"838.2983";"ACID";"C38H46F4N6O9S";"CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O";"MLSQGNCUYAMAHD-ITNVBOSISA-N"
"CHEMBL3391662";"PARITAPREVIR";"ABT-450|PARITAPREVIR|VERUPREVIR|VERUPREVIR ANHYDROUS";"Small molecule";"4";"765.89";"6";"18";"3.64";"189.65";"10";"3";"1";"7";"N";"0.19";"3.77";"2.64";"2.49";"1.77";"4";"MOL";"0";"55";"14";"3";"2";"765.2945";"ACID";"C40H43N7O7S";"Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1";"UAUIUKWPKRJZJV-QPLHLKROSA-N"
"CHEMBL4297639";"LORECIVIVINT";"ADAVIVINT|LORECIVIVINT|SM-04690|SM04690";"Small molecule";"3";"505.56";"4";"9";"6.35";"112.24";"5";"3";"2";"6";"N";"0.24";"8.67";"6.15";"4.66";"4.64";"6";"MOL";"0";"38";"8";"3";"2";"505.2026";"NEUTRAL";"C29H24FN7O";"CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5cncc(-c6cccc(F)c6)c5[nH]4)c3c2)c1";"AQDWDWAYVBQMAM-UHFFFAOYSA-N"
