"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2364624";"PRADIGASTAT";"LCQ-908|LCQ-908-NXA|LCQ-908NXA|LCQ908 - DGAT-1-INHIBITOR|LCQ908-NXA|PRADIGASTAT";"Small molecule";"3";"455.48";"21";"46";"6.65";"75.11";"4";"2";"1";"6";"N";"0.44";"5.03";"4.31";"5.28";"3.28";"3";"MOL";"0";"33";"5";"2";"1";"455.1821";"ACID";"C25H24F3N3O2";"O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1";"GXALXAKNHIROPE-QAQDUYKDSA-N"
"CHEMBL1908360";"EVEROLIMUS";"40-O-(2-HYDROXYETHYL)-RAPAMYCIN|AFINITOR|AFINITOR DISPERZ|CERTICAN|EVEROLIMUS|RAD 666|RAD-001|RAD-666|RAD001|SDZ RAD|SDZ-RAD|VOTUBIA|ZORTRESS";"Small molecule";"4";"958.24";"319";"386";"6.20";"204.66";"14";"3";"3";"9";"N";"0.13";"9.96";"None";"7.40";"7.40";"0";"MOL";"0";"68";"15";"3";"3";"957.5814";"NEUTRAL";"C53H83NO14";"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C";"HKVAMNSJSFKALM-GKUWKFKPSA-N"
"CHEMBL595";"PIOGLITAZONE";"AD-4833|Actos|Duetact|GLUSTIN|PIOGLITAZONE|U-72107|ZACTOS";"Small molecule";"4";"356.45";"214";"1372";"3.16";"68.29";"5";"1";"0";"7";"N";"0.83";"6.66";"5.60";"3.33";"2.74";"2";"MOL";"0";"25";"5";"1";"0";"356.1195";"NEUTRAL";"C19H20N2O3S";"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1";"HYAFETHFCAUJAY-UHFFFAOYSA-N"
"CHEMBL1496";"ROSUVASTATIN";"CRESTON|ROSUVASTATIN|Rosuvastatin|X-PLENDED|ZD-4522|ZD4522";"Small molecule";"4";"481.55";"34";"217";"2.40";"140.92";"7";"3";"0";"10";"N";"0.47";"4.00";"None";"1.92";"-1.24";"2";"MOL";"0";"33";"9";"3";"0";"481.1683";"ACID";"C22H28FN3O6S";"CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O";"BPRHUIZQVSMCRT-VEUZHWNKSA-N"
"CHEMBL4297332";"UT-231B";"UT-231B";"Small molecule";"2";"425.48";"";"";"0.37";"73.16";"5";"3";"0";"8";"N";"0.56";"12.93";"8.78";"0.32";"-1.08";"0";"MOL";"0";"19";"5";"3";"0";"275.2097";"BASE";"C18H35NO10";"CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C.O=C(O)[C@H](O)[C@@H](O)C(=O)O";"DZRQMHSNVNTFAQ-IVGJVWKCSA-N"
"CHEMBL1551";"URSODIOL";"Actigall|CHOLURSO|DESTOLIT|NSC-683769|URDOX|URSO 250|URSO FORTE|URSODEOXYCHOLATE|URSODEOXYCHOLIC ACID|URSODESOXYCHOLIC ACID|URSODIOL|URSOFALK|URSOGAL|URSONORM|Urso";"Small molecule";"4";"392.58";"112";"320";"4.48";"77.76";"3";"3";"0";"4";"N";"0.66";"4.60";"None";"3.71";"0.98";"0";"MOL";"0";"28";"4";"3";"0";"392.2927";"ACID";"C24H40O4";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C";"RUDATBOHQWOJDD-UZVSRGJWSA-N"
"CHEMBL258734";"DANOPREVIR";"DANOPREVIR|R-05190591|R05190591|RO-5190591|RO5190591";"Small molecule";"3";"731.84";"23";"167";"3.14";"180.52";"9";"3";"1";"5";"N";"0.38";"3.77";"None";"2.55";"1.61";"1";"MOL";"0";"51";"14";"3";"2";"731.3000";"ACID";"C35H46FN5O9S";"CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O";"ZVTDLPBHTSMEJZ-JSZLBQEHSA-N"
"CHEMBL1536";"ERGOCALCIFEROL";"CALCIFEROL|CALCIFEROL IN ARACH OIL|CALTRATE|Calciferol|D-FORTE|Deltalin|Drisdol|ECIFEROL D2|ERGO-D2|ERGOCALCIFEROL|ERGOCALCIFEROLUM|ERGORAL D2|ERGORONE|Ergocalciferol|LANES|NSC-62792|OLEOVITAMIN D, SYNTHETIC|OSTELIN|OSTO-D2|Oleovitamin D|STEROGYL|STEROGYL 15H|STEROGYL-15|UVESTEROL D|VIOSTEROL|VIOSTEROL IN OIL|VITAMIN D|VITAMIN D (ERGOCALCIFEROL)|VITAMIN D2|Vitamin D 2";"Small molecule";"4";"396.66";"140";"514";"7.64";"20.23";"1";"1";"1";"5";"N";"0.47";"None";"None";"7.05";"7.05";"0";"MOL";"0";"29";"1";"1";"1";"396.3392";"NEUTRAL";"C28H44O";"C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C";"MECHNRXZTMCUDQ-RKHKHRCZSA-N"
"CHEMBL635";"PREDNISONE";"3EN3HG4WSW|CORTAN|CORTANCYL|DECORTIN|DECORTISYL|DEHYDROCORTISONE|Delta-dome|Deltasone|FERNISONE|LIQUID PRED|LODOTRA|METACORTANDRACIN|Meticorten|NSC-10023|Orasone|PARACORT|PREDNICEN-M|PREDNISONE|PREDNISONE ANHYDROUS|PREDNISONE INTENSOL|PREDNISONE TABLETS|Prednisone|RAYOS|SERVISONE|SUPERCORTIL|Sterapred";"Small molecule";"4";"358.43";"212";"855";"1.77";"91.67";"5";"2";"0";"2";"N";"0.78";"12.58";"None";"1.66";"1.66";"0";"MOL";"0";"26";"5";"2";"0";"358.1780";"NEUTRAL";"C21H26O5";"C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO";"XOFYZVNMUHMLCC-ZPOLXVRWSA-N"
"CHEMBL384200";"RGI-7000";".ALPHA.-GALCER|AGL-582|ALPHA-GALACTOSYLCERAMIDE|KRN-7000|KRN7000|RGI-7000";"Small molecule";"1";"858.34";"14";"223";"10.48";"168.94";"9";"7";"3";"44";"N";"0.03";"12.16";"None";"12.67";"12.67";"0";"MOL";"0";"60";"10";"7";"3";"857.7320";"NEUTRAL";"C50H99NO9";"CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC";"VQFKFAKEUMHBLV-BYSUZVQFSA-N"
"CHEMBL223228";"EFAVIRENZ";"EFAVIRENZ|EFAVIRENZ TEVA|EFAVIRENZUM|Efavirenz|NSC-742403|STOCRIN|SUSTIVA 600|Sustiva|VIRADAY";"Small molecule";"4";"315.68";"85";"2724";"4.07";"38.33";"2";"1";"0";"0";"N";"0.73";"12.52";"None";"4.46";"4.46";"1";"MOL";"0";"21";"3";"1";"0";"315.0274";"NEUTRAL";"C14H9ClF3NO2";"O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1";"XPOQHMRABVBWPR-ZDUSSCGKSA-N"
"CHEMBL3121849";"RAVIDASVIR";"BI 238630|BI-238630|C5|PPI-668 free base|RAVIDASVIR";"Small molecule";"2";"762.91";"5";"28";"6.86";"174.64";"8";"4";"2";"10";"N";"0.12";"11.03";"5.77";"5.00";"4.99";"5";"MOL";"0";"56";"14";"4";"3";"762.3853";"NEUTRAL";"C42H50N8O6";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3cc(-c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc3c2)[nH]1)C(C)C";"LCHMHYPWGWYXEL-ZYADHFCISA-N"
"CHEMBL4076467";"ABT-072";"ABT-072";"Small molecule";"2";"469.56";"10";"61";"3.37";"110.26";"6";"2";"0";"6";"N";"0.54";"9.15";"None";"3.13";"3.12";"3";"MOL";"0";"33";"8";"2";"0";"469.1671";"NEUTRAL";"C24H27N3O5S";"COc1c(/C=C/c2ccc(NS(C)(=O)=O)cc2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C";"XMZSTQYSBYEENY-RMKNXTFCSA-N"
"CHEMBL1200934";"NORGESTIMATE";"DEXNORGESTREL ACETIME|NORGESTIMATE|NSC-759159|ORF 10131|ORF-10131|RWJ 10131|RWJ-10131";"Small molecule";"4";"369.51";"11";"24";"4.71";"58.89";"4";"1";"0";"2";"N";"0.33";"11.47";"3.11";"4.11";"4.11";"0";"MOL";"0";"27";"4";"1";"0";"369.2304";"NEUTRAL";"C23H31NO3";"C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC";"KIQQMECNKUGGKA-NMYWJIRASA-N"
"CHEMBL1535";"HYDROXYCHLOROQUINE";"HYDROXYCHLOROQUINE|Hydroxychloroquine|POLIRREUMIN";"Small molecule";"4";"335.88";"127";"391";"3.78";"48.39";"4";"2";"0";"9";"N";"0.73";"None";"9.76";"2.89";"0.33";"2";"MOL";"0";"23";"4";"2";"0";"335.1764";"BASE";"C18H26ClN3O";"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12";"XXSMGPRMXLTPCZ-UHFFFAOYSA-N"
"CHEMBL1422";"SITAGLIPTIN";"JANUVIA|LEZ-763|LEZ763|MK-0431|SITAGLIPTIN";"Small molecule";"4";"407.32";"42";"310";"2.02";"77.04";"5";"1";"0";"4";"N";"0.62";"None";"8.78";"1.26";"-0.14";"2";"MOL";"0";"28";"6";"2";"0";"407.1181";"BASE";"C16H15F6N5O";"N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F";"MFFMDFFZMYYVKS-SECBINFHSA-N"
"CHEMBL4297303";"MK-2748";"MK-2748|MK2748";"Small molecule";"1";"837.01";"";"";"3.84";"204.33";"12";"3";"2";"8";"N";"0.33";"3.74";"2.62";"4.14";"3.32";"2";"MOL";"0";"59";"16";"3";"2";"836.3779";"ACID";"C42H56N6O10S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCC1)NC(=O)O[C@@H]1CCC[C@H]1CCCCCn1c(nc3cc(OC)ccc3c1=O)O2)C(=O)NS(=O)(=O)C1(C)CC1";"HMYVZDWJFQOHCD-XEZGQWAWSA-N"
"CHEMBL655";"MIDAZOLAM";"MIDAZOLAM|MIDAZOLAM CIV|MIDAZOLAM IN 0.9% SODIUM CHLORIDE|NAYZILAM|USL-261|USL261";"Small molecule";"4";"325.77";"54";"353";"4.32";"30.18";"3";"0";"0";"1";"N";"0.65";"None";"6.19";"3.97";"3.95";"3";"MOL";"0";"23";"3";"0";"0";"325.0782";"NEUTRAL";"C18H13ClFN3";"Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2";"DDLIGBOFAVUZHB-UHFFFAOYSA-N"
"CHEMBL113";"CAFFEINE";"ANHYDROUS CAFFEINE|CAFFEINE|CAFFEINE ANHYDROUS|CAFFEINE MELTING POINT STANDARD|CAFFEINUM|COFFEINE|COFFEINUM|Cafcit|Caffeine|DURVITAN|FEMA NO. 2224|GUARANINE|METHYLTHEOBROMINE|NODOZ|NSC-5036|NoDoz Caplets and Chewable Tablets|PRO-PLUS|SYNALGOS|THEINE|VIVARIN|YEAST-VITE|ZANTHINE";"Small molecule";"4";"194.19";"208";"2805";"-1.03";"61.82";"6";"0";"0";"0";"N";"0.54";"None";"None";"-0.55";"-0.55";"2";"MOL";"0";"14";"6";"0";"0";"194.0804";"NEUTRAL";"C8H10N4O2";"Cn1c(=O)c2c(ncn2C)n(C)c1=O";"RYYVLZVUVIJVGH-UHFFFAOYSA-N"
"CHEMBL1380";"ABACAVIR";"ABACAVIR|AVACAVIR|Abacavir|Epzicom|NSC-742406|ZIAGEN|Ziagen";"Small molecule";"4";"286.34";"40";"255";"1.09";"101.88";"7";"3";"0";"4";"N";"0.73";"None";"5.80";"0.39";"0.38";"2";"MOL";"0";"21";"7";"4";"0";"286.1542";"NEUTRAL";"C14H18N6O";"Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1";"MCGSCOLBFJQGHM-SCZZXKLOSA-N"
"CHEMBL2043025";"TMC-647055";"TMC-647055|TMC647055";"Small molecule";"2";"606.75";"21";"144";"4.16";"110.18";"7";"1";"1";"2";"N";"0.47";"4.16";"None";"3.36";"2.42";"3";"MOL";"0";"43";"10";"1";"1";"606.2512";"ACID";"C32H38N4O6S";"COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O";"UOBYJVFBFSLCTQ-UHFFFAOYSA-N"
"CHEMBL431701";"SILYBIN A";"NSC-651520|SILIBININ A|SILYBIN A|SILYMARIN I|Silymarin";"Small molecule";"3";"482.44";"64";"201";"2.36";"155.14";"10";"5";"0";"4";"N";"0.37";"7.75";"None";"2.63";"2.47";"3";"MOL";"0";"35";"10";"5";"0";"482.1213";"NEUTRAL";"C25H22O10";"COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O";"SEBFKMXJBCUCAI-HKTJVKLFSA-N"
"CHEMBL1957287";"TEGOBUVIR";"GS-333126|GS-9190|TEGOBUVIR";"Small molecule";"2";"517.41";"5";"13";"6.73";"56.49";"5";"0";"2";"4";"N";"0.25";"None";"1.99";"6.90";"6.90";"3";"MOL";"0";"37";"5";"0";"2";"517.1137";"NEUTRAL";"C25H14F7N5";"Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1";"XBEQSQDCBSKCHJ-UHFFFAOYSA-N"
"CHEMBL42336";"METHIONINE";"L-METHIONINE|METHIONINE|NSC-22946|Racemethionine";"Small molecule";"4";"149.22";"22";"86";"0.15";"63.32";"3";"2";"0";"4";"N";"0.60";"2.53";"9.50";"-2.19";"-2.19";"0";"MOL";"0";"9";"3";"3";"0";"149.0510";"ZWITTERION";"C5H11NO2S";"CSCC[C@H](N)C(=O)O";"FFEARJCKVFRZRR-BYPYZUCNSA-N"
"CHEMBL1042";"CHOLECALCIFEROL";"7-DEHYDROCHOLESTEROL, ACTIVATED|ACCRETE D3|ACIFEROL D3|ADCAL-D3|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|AVITICOL|BIO-VITAMIN D3|BIOLIFE VITAMIN D3|CACIT D3|CALCEOS|CALCI-D|CALCICHEW D3|CALCICHEW D3 FTE|CALCICHEW D3 ONCE DAILY|CALDRINK D3|CALFOVIT D3|CHOLECALCIFEROL|COLECAL D3|COLECALCIFEROL|COLECALCIFEROLUM|COLEKAL-D3|COLEVIT D3|CUBICOLE D3|Cholecalciferol|Colecalciferol|D-MAX|D-TRACETTEN|D-VIT3|D3 LEMON MELTS|D3-50|DEKRISTOL|DELSTEROL|DELTA-D|DEPARAL|DESUNIN|DLUX 400|Dihydrocholesterol|E-D3|EBIVIT|EVACAL D3|FULTIUM DAILY D3|FULTIUM-D3|HUX D3|INVITA D3|ISO D3|KORA LIQUID|NATECAL D3|NATURE'S REMEDY VITAMIN D3|NEO-D|NPHD3|NSC-375571|OSTEOCAPS D3|PLENACHOL|PRO D3|PRO D3 FOLIC|PRO D3 FORTE|PROVITINA|RICKETON|ROYALVIT D3|STEXEROL-D3|STIVIT-D3|SUNVIT-D3 1,000|SUNVIT-D3 10,000|SUNVIT-D3 2,000|SUNVIT-D3 20,000|SUNVIT-D3 3,000|SUNVIT-D3 400|SUNVIT-D3 5,000|SUNVIT-D3 50,000|SUNVIT-D3 800|SYNERVIT-D3|THEICAL D-3|THORENS|VIGANTOL|VIGANTOLETTEN|VIGANTOLETTEN 500|VIT D3 STREULI|VITA-D3|VITAMIN D|VITAMIN D (CHOLECALCIFEROL)|VITAMIN D ASSAY SYSTEM SUITABILITY|VITAMIN D-3|VITAMIN D3|VITAMIN D3 (AS CHOLECALCIFEROL)|Vitamin D 3|ZYMAD";"Small molecule";"4";"384.65";"158";"783";"7.62";"20.23";"1";"1";"1";"6";"N";"0.50";"None";"None";"7.13";"7.13";"0";"MOL";"0";"28";"1";"1";"1";"384.3392";"NEUTRAL";"C27H44O";"C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C";"QYSXJUFSXHHAJI-YRZJJWOYSA-N"
"CHEMBL553";"ERLOTINIB";"CP-358,774|CP-358774|CP-35877401|ERLOTINIB|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231|TARCEVA";"Small molecule";"4";"393.44";"1163";"5195";"3.41";"74.73";"7";"1";"0";"10";"N";"0.42";"None";"4.62";"3.20";"3.20";"3";"MOL";"0";"29";"7";"1";"0";"393.1689";"NEUTRAL";"C22H23N3O4";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"AAKJLRGGTJKAMG-UHFFFAOYSA-N"
"CHEMBL1241348";"FALDAPREVIR";"BI 201335|BI-201335|BI201335|FALDAPREVIR";"Small molecule";"3";"869.84";"84";"153";"6.30";"198.38";"11";"4";"3";"13";"N";"0.14";"3.38";"1.11";"6.51";"2.99";"3";"MOL";"0";"57";"15";"4";"3";"868.2465";"ACID";"C40H49BrN6O9S";"C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O";"LLGDPTDZOVKFDU-XUHJSTDZSA-N"
"CHEMBL532";"ERYTHROMYCIN";"A/T/S|AKNE-MYCIN|AKNEMYCIN PLUS|Benzamycin|Bristamycin|C-SOLVE-2|E-BASE|E-Base|E-GLADES|E-Glades|E-Mycin|E-SOLVE 2|E-mycin|ERY-TAB|ERYACNE 2|ERYACNE 4|ERYC 125|ERYC SPRINKLES|ERYCETTE|ERYMAX SPRINKLE|ERYTHRA-DERM|ERYTHRO-STATIN|ERYTHROMYCIN|ERYTHROMYCIN ESTOLATE IMPURITY, FREE ERYTHROMYCIN-|Emgel|Eryc|Eryderm|Erygel|Erymax|Erypar|Erythro 200|Erythro-Statin|Erythrocin|Erythromycin|Gallimycin|ISOTREXIN|Ilotycin|J01FA01|KERYMAX|NSC-55929|OFTALMOLOSA CUSI ERITROMICINA|PAEDIATHROCIN|PCE|Pfizer-E|R-P MYCIN|RETCIN|ROBIMYCIN|ROMMIX 250 EC|ROMMIX 500 EC|SANSAC|STATICIN|STIEMYCIN|T-STAT|TILORYTH|Wyamycin|ZINERYT";"Small molecule";"4";"733.94";"313";"4278";"1.79";"193.91";"14";"5";"2";"7";"N";"0.24";"12.45";"8.38";"2.60";"1.57";"0";"MOL";"0";"51";"14";"5";"2";"733.4612";"NEUTRAL";"C37H67NO13";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O";"ULGZDMOVFRHVEP-RWJQBGPGSA-N"
"CHEMBL2424780";"VESATOLIMOD";"GS-9620|VESATOLIMOD";"Small molecule";"2";"410.52";"11";"33";"2.79";"96.61";"7";"2";"0";"8";"N";"0.65";"11.82";"9.19";"3.37";"1.48";"2";"MOL";"0";"30";"8";"3";"0";"410.2430";"BASE";"C22H30N6O2";"CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2";"VFOKSTCIRGDTBR-UHFFFAOYSA-N"
"CHEMBL1889091";"CHLORCYCLIZINE HYDROCHLORIDE";"AH-289|CHLORCYCLIZINE HCL|CHLORCYCLIZINE HYDROCHLORIDE|CHLORCYCLIZINE MONOHYDROCHLORIDE|CHLORCYCLIZINIUM CHLORIDE|Di-Paralene|HISTANTIN|NSC-169496|PERAZIL";"Small molecule";"1";"337.29";"9";"22";"3.68";"6.48";"2";"0";"0";"3";"N";"0.85";"None";"7.63";"4.15";"3.72";"2";"MOL";"0";"21";"2";"0";"0";"300.1393";"NEUTRAL";"C18H22Cl2N2";"CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl";"MSIJLVMSKDXAQN-UHFFFAOYSA-N"
"CHEMBL1538";"TENOFOVIR DISOPROXIL";"(R)-BIS(POC)PMPA|BIS-POC-PMPA|GS-4331|TENOFOVIR BIS(ISOPROPYLOXYCARBONYLOXYMETHYL) ESTER|TENOFOVIR DISOPROXIL|Tenofovir disoproxil|VIREAD";"Small molecule";"4";"519.45";"15";"27";"3.04";"185.44";"15";"1";"2";"13";"N";"0.23";"None";"3.74";"2.65";"2.65";"2";"MOL";"0";"35";"15";"2";"2";"519.1730";"NEUTRAL";"C19H30N5O10P";"CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C";"JFVZFKDSXNQEJW-CQSZACIVSA-N"
"CHEMBL3545123";"PIBRENTASVIR";"A-1325912.0|ABT-530|PIBRENTASVIR";"Small molecule";"4";"1113.20";"9";"81";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1112.4907";"None";"C57H65F5N10O8";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC";"VJYSBPDEJWLKKJ-NLIMODCCSA-N"
"CHEMBL2107375";"TARIBAVIRIN HYDROCHLORIDE";"TARIBAVIRIN HCL|TARIBAVIRIN HYDROCHLORIDE|Viramidine";"Small molecule";"3";"279.68";"5";"18";"-2.83";"150.50";"8";"5";"0";"3";"N";"0.28";"12.42";"5.34";"-2.54";"-2.54";"1";"MOL";"0";"17";"9";"6";"1";"243.0968";"NEUTRAL";"C8H14ClN5O4";"Cl.N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1";"PIGYMBULXKLTCJ-UHSSARMYSA-N"
"CHEMBL2403318";"DELEOBUVIR";"BI 207127|BI-207127|DELEOBUVIR";"Small molecule";"3";"653.58";"49";"66";"6.85";"114.93";"7";"2";"2";"7";"N";"0.19";"3.67";"4.63";"5.64";"3.35";"5";"MOL";"0";"44";"9";"2";"2";"652.1798";"ACID";"C34H33BrN6O3";"Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21";"BMAIGAHXAJEULY-UKTHLTGXSA-N"
"CHEMBL1956820";"GS-9256";"GS-9256";"Small molecule";"2";"957.48";"9";"20";"9.55";"181.31";"11";"4";"3";"11";"N";"0.11";"1.39";"0.88";"7.63";"5.71";"4";"MOL";"0";"65";"14";"4";"3";"956.3275";"ACID";"C46H56ClF2N6O8PS";"COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6c(F)cccc6F)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl";"RFGUWOCFYCYEDM-ZOMNBDOOSA-N"
"CHEMBL3402567";"ITX-5061";"ITX 5061|ITX-5061|KC-706|KC706";"Small molecule";"1";"620.17";"1";"1";"4.05";"123.27";"8";"2";"1";"10";"N";"0.27";"7.61";"5.99";"3.19";"3.12";"3";"MOL";"0";"41";"10";"2";"1";"583.2352";"NEUTRAL";"C30H38ClN3O7S";"COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O.Cl";"ICIJBYYMEBOTQP-UHFFFAOYSA-N"
"CHEMBL32";"MOXIFLOXACIN";"AVELOX|AVELOX I.V.|AVELOX IV|Avelox|MOXIFLOXACIN|Moxifloxacin|Vigamox|ZIMOXIN";"Small molecule";"4";"401.44";"202";"4219";"2.37";"83.80";"6";"2";"0";"4";"N";"0.82";"5.49";"9.42";"-0.50";"-0.50";"2";"MOL";"0";"29";"7";"2";"0";"401.1751";"ZWITTERION";"C21H24FN3O4";"COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12";"FABPRXSRWADJSP-MEDUHNTESA-N"
"CHEMBL80";"NALOXONE";"DBL NALOXONE|NALOXONE|NSC-70413|Nalone|Naloxone|Narcan|Narcanti|Suboxone";"Small molecule";"4";"327.38";"184";"1257";"1.30";"70.00";"5";"2";"0";"2";"N";"0.80";"10.07";"7.84";"1.62";"1.04";"1";"MOL";"0";"24";"5";"2";"0";"327.1471";"NEUTRAL";"C19H21NO4";"C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5";"UZHSEJADLWPNLE-GRGSLBFTSA-N"
"CHEMBL2374220";"LEDIPASVIR";"GS-5885|LEDIPASVIR|LEDIPASVIR ACETONATE";"Small molecule";"4";"889.02";"15";"112";"8.61";"174.64";"8";"4";"2";"10";"N";"0.11";"11.33";"5.09";"7.18";"7.17";"5";"MOL";"0";"65";"14";"4";"3";"888.4134";"NEUTRAL";"C49H54F2N8O6";"COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1nc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5[nH]c([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc2-3)c[nH]1)C(C)C";"VRTWBAAJJOHBQU-KMWAZVGDSA-N"
